BRH_region,ISOalpha3code,Country,date,year,debtpctgdp,dsa,sovrate,dsp_pctexp,reserves_mthimp,erdep,inflation,wb_incgroup
Pacific,TUV,Tuvalu,01/06/2012,2012,,,,,,,,
Pacific,TUV,Tuvalu,01/07/2012,2012,,,,,,,,
Pacific,TUV,Tuvalu,01/08/2012,2012,,,,,,,,
Pacific,TUV,Tuvalu,01/09/2012,2012,,,,,,,,
Pacific,TUV,Tuvalu,01/10/2012,2012,,,,,,,,
Pacific,TUV,Tuvalu,01/11/2012,2012,,,,,,,,
Pacific,TUV,Tuvalu,01/12/2012,2012,19.28,,,,,,,Upper middle income
Pacific,TUV,Tuvalu,01/01/2013,2013,,,,,,,,
Pacific,TUV,Tuvalu,01/02/2013,2013,,,,,,,,
Pacific,TUV,Tuvalu,01/03/2013,2013,,,,,,,,
Pacific,TUV,Tuvalu,01/04/2013,2013,,,,,,,,
Pacific,TUV,Tuvalu,01/05/2013,2013,,,,,,,,
Pacific,TUV,Tuvalu,01/06/2013,2013,,,,,,,,
Pacific,TUV,Tuvalu,01/07/2013,2013,,,,,,,,
Pacific,TUV,Tuvalu,01/08/2013,2013,,,,,,,,
Pacific,TUV,Tuvalu,01/09/2013,2013,,,,,,,,
Pacific,TUV,Tuvalu,01/10/2013,2013,,,,,,,,
Pacific,TUV,Tuvalu,01/11/2013,2013,,,,,,,,
Pacific,TUV,Tuvalu,01/12/2013,2013,17.79,,,,,,,Upper middle income
Pacific,TUV,Tuvalu,01/01/2014,2014,,,,,,,,
Pacific,TUV,Tuvalu,01/02/2014,2014,,,,,,,,
Pacific,TUV,Tuvalu,01/03/2014,2014,,,,,,,,
Pacific,TUV,Tuvalu,01/04/2014,2014,,,,,,,,
Pacific,TUV,Tuvalu,01/05/2014,2014,,,,,,,,
Pacific,TUV,Tuvalu,01/06/2014,2014,,,,,,,,
Pacific,TUV,Tuvalu,01/07/2014,2014,,,,,,,,
Pacific,TUV,Tuvalu,01/08/2014,2014,,,,,,,,
Pacific,TUV,Tuvalu,01/09/2014,2014,,,,,,,,
Pacific,TUV,Tuvalu,01/10/2014,2014,,,,,,,,
Pacific,TUV,Tuvalu,01/11/2014,2014,,,,,,,,
Pacific,TUV,Tuvalu,01/12/2014,2014,16.39,,,,,,,Upper middle income
Pacific,TUV,Tuvalu,01/01/2015,2015,,,,,,,,
Pacific,TUV,Tuvalu,01/02/2015,2015,,,,,,,,
Pacific,TUV,Tuvalu,01/03/2015,2015,,,,,,,,
Pacific,TUV,Tuvalu,01/04/2015,2015,,,,,,,,
Pacific,TUV,Tuvalu,01/05/2015,2015,,,,,,,,
Pacific,TUV,Tuvalu,01/06/2015,2015,,,,,,,,
Pacific,TUV,Tuvalu,01/07/2015,2015,,,,,,,,
Pacific,TUV,Tuvalu,01/08/2015,2015,,,,,,,,
Pacific,TUV,Tuvalu,01/09/2015,2015,,,,,,,,
Pacific,TUV,Tuvalu,01/10/2015,2015,,,,,,,,
Pacific,TUV,Tuvalu,01/11/2015,2015,,,,,,,,
Pacific,TUV,Tuvalu,01/12/2015,2015,14.37,,,,,,,Upper middle income
Pacific,TUV,Tuvalu,01/01/2016,2016,,,,,,,,
Pacific,TUV,Tuvalu,01/02/2016,2016,,,,,,,,
Pacific,TUV,Tuvalu,01/03/2016,2016,,,,,,,,
Pacific,TUV,Tuvalu,01/04/2016,2016,,,,,,,,
Pacific,TUV,Tuvalu,01/05/2016,2016,,,,,,,,
Pacific,TUV,Tuvalu,01/06/2016,2016,,,,,,,,
Pacific,TUV,Tuvalu,01/07/2016,2016,,,,,,,,
Pacific,TUV,Tuvalu,01/08/2016,2016,,,,,,,,
Pacific,TUV,Tuvalu,01/09/2016,2016,,,,,,,,
Pacific,TUV,Tuvalu,01/10/2016,2016,,,,,,,,
Pacific,TUV,Tuvalu,01/11/2016,2016,,,,,,,,
Pacific,TUV,Tuvalu,01/12/2016,2016,11.49,,,,,,,Upper middle income
Pacific,TUV,Tuvalu,01/01/2017,2017,,,,,,,,
Pacific,TUV,Tuvalu,01/02/2017,2017,,,,,,,,
Pacific,TUV,Tuvalu,01/03/2017,2017,,,,,,,,
Pacific,TUV,Tuvalu,01/04/2017,2017,,,,,,,,
Pacific,TUV,Tuvalu,01/05/2017,2017,,,,,,,,
Pacific,TUV,Tuvalu,01/06/2017,2017,,,,,,,,
Pacific,TUV,Tuvalu,01/07/2017,2017,,,,,,,,
Pacific,TUV,Tuvalu,01/08/2017,2017,,,,,,,,
Pacific,TUV,Tuvalu,01/09/2017,2017,,,,,,,,
Pacific,TUV,Tuvalu,01/10/2017,2017,,,,,,,,
Pacific,TUV,Tuvalu,01/11/2017,2017,,,,,,,,
Pacific,TUV,Tuvalu,01/12/2017,2017,12.05,,,,,,,Upper middle income
Pacific,TUV,Tuvalu,01/01/2018,2018,,,,,,,,
Pacific,TUV,Tuvalu,01/02/2018,2018,,,,,,,,
Pacific,TUV,Tuvalu,01/03/2018,2018,,,,,,,,
Pacific,TUV,Tuvalu,01/04/2018,2018,,,,,,,,
Pacific,TUV,Tuvalu,01/05/2018,2018,,,,,,,,
Pacific,TUV,Tuvalu,01/06/2018,2018,,,,,,,,
Pacific,TUV,Tuvalu,01/07/2018,2018,,,,,,,,
Pacific,TUV,Tuvalu,01/08/2018,2018,,,,,,,,
Pacific,TUV,Tuvalu,01/09/2018,2018,,,,,,,,
Pacific,TUV,Tuvalu,01/10/2018,2018,,,,,,,,
Pacific,TUV,Tuvalu,01/11/2018,2018,,,,,,,,
Pacific,TUV,Tuvalu,01/12/2018,2018,11.86,,,,,,,Upper middle income
Pacific,TUV,Tuvalu,01/01/2019,2019,,,,,,,,
Pacific,TUV,Tuvalu,01/02/2019,2019,,,,,,,,
Pacific,TUV,Tuvalu,01/03/2019,2019,,,,,,,,
Pacific,TUV,Tuvalu,01/04/2019,2019,,,,,,,,
Pacific,TUV,Tuvalu,01/05/2019,2019,,,,,,,,
Pacific,TUV,Tuvalu,01/06/2019,2019,,,,,,,,
Pacific,TUV,Tuvalu,01/07/2019,2019,,,,,,,,
Pacific,TUV,Tuvalu,01/08/2019,2019,,,,,,,,
Pacific,TUV,Tuvalu,01/09/2019,2019,,,,,,,,
Pacific,TUV,Tuvalu,01/10/2019,2019,,,,,,,,
Pacific,TUV,Tuvalu,01/11/2019,2019,,,,,,,,
Pacific,TUV,Tuvalu,01/12/2019,2019,11.54,,,,10.70,,,Upper middle income
Pacific,TUV,Tuvalu,01/01/2020,2020,,,,,,,,
Pacific,TUV,Tuvalu,01/02/2020,2020,,,,,,,,
Pacific,TUV,Tuvalu,01/03/2020,2020,,,,,,,,
Pacific,TUV,Tuvalu,01/04/2020,2020,,,,,,,,
Pacific,TUV,Tuvalu,01/05/2020,2020,,,,,,,,
Pacific,TUV,Tuvalu,01/06/2020,2020,,,,,,,,
Pacific,TUV,Tuvalu,01/07/2020,2020,,,,,,,,
Pacific,TUV,Tuvalu,01/08/2020,2020,,,,,,,,
Pacific,TUV,Tuvalu,01/09/2020,2020,,,,,,,,
Pacific,TUV,Tuvalu,01/10/2020,2020,,,,,,,,
Pacific,TUV,Tuvalu,01/11/2020,2020,,,,,,,,
Pacific,TUV,Tuvalu,01/12/2020,2020,8.91,,,,11.20,,,Upper middle income
Pacific,TUV,Tuvalu,01/01/2021,2021,,,,,,,,
Pacific,TUV,Tuvalu,01/02/2021,2021,,,,,,,,
Pacific,TUV,Tuvalu,01/03/2021,2021,,,,,,,,
Pacific,TUV,Tuvalu,01/04/2021,2021,,,,,,,,
Pacific,TUV,Tuvalu,01/05/2021,2021,,,,,,,,
Pacific,TUV,Tuvalu,01/06/2021,2021,,,,,,,,
Pacific,TUV,Tuvalu,01/07/2021,2021,,,,,,,,
Pacific,TUV,Tuvalu,01/08/2021,2021,,,,,,,,
Pacific,TUV,Tuvalu,01/09/2021,2021,,,,,,,,
Pacific,TUV,Tuvalu,01/10/2021,2021,,,,,,,,
Pacific,TUV,Tuvalu,01/11/2021,2021,,,,,,,,
Pacific,TUV,Tuvalu,01/12/2021,2021,8.76,High,,,10.70,,,Upper middle income
Pacific,TUV,Tuvalu,01/01/2022,2022,,,,,,,,
Pacific,TUV,Tuvalu,01/02/2022,2022,,,,,,,,
Pacific,TUV,Tuvalu,01/03/2022,2022,,,,,,,,
Pacific,TUV,Tuvalu,01/04/2022,2022,,,,,,,,
Pacific,TUV,Tuvalu,01/05/2022,2022,,,,,,,,
Pacific,TUV,Tuvalu,01/06/2022,2022,,,,,,,,
Pacific,TUV,Tuvalu,01/07/2022,2022,,,,,,,,
Pacific,TUV,Tuvalu,01/08/2022,2022,,,,,,,,
Pacific,TUV,Tuvalu,01/09/2022,2022,,,,,,,,
Pacific,TUV,Tuvalu,01/10/2022,2022,,,,,,,,
Pacific,TUV,Tuvalu,01/11/2022,2022,,,,,,,,
Pacific,TUV,Tuvalu,01/12/2022,2022,7.59,,,,10.90,,,Upper middle income
Pacific,TUV,Tuvalu,01/01/2023,2023,,,,,,,,
Pacific,TUV,Tuvalu,01/02/2023,2023,,,,,,,,
Pacific,TUV,Tuvalu,01/03/2023,2023,,,,,,,,
Pacific,TUV,Tuvalu,01/04/2023,2023,,,,,,,,
Pacific,TUV,Tuvalu,01/05/2023,2023,,,,,,,,
Pacific,TUV,Tuvalu,01/06/2023,2023,,,,,,,,
Pacific,TUV,Tuvalu,01/07/2023,2023,,,,,,,,
Pacific,TUV,Tuvalu,01/08/2023,2023,,,,,,,,
Pacific,TUV,Tuvalu,01/09/2023,2023,,,,,,,,
Pacific,TUV,Tuvalu,01/10/2023,2023,,,,,,,,
Pacific,TUV,Tuvalu,01/11/2023,2023,,,,,,,,
Pacific,TUV,Tuvalu,01/12/2023,2023,,,,,,,,Upper middle income
Pacific,VUT,Vanuatu,01/01/2000,2000,,,,,,0.05,,
Pacific,VUT,Vanuatu,01/02/2000,2000,,,,,,2.87,,
Pacific,VUT,Vanuatu,01/03/2000,2000,,,,,,2.81,,
Pacific,VUT,Vanuatu,01/04/2000,2000,,,,,,3.81,,
Pacific,VUT,Vanuatu,01/05/2000,2000,,,,,,7.76,,
Pacific,VUT,Vanuatu,01/06/2000,2000,,,,,,5.35,,
Pacific,VUT,Vanuatu,01/07/2000,2000,,,,,,5.57,,
Pacific,VUT,Vanuatu,01/08/2000,2000,,,,,,7.50,,
Pacific,VUT,Vanuatu,01/09/2000,2000,,,,,,9.71,,
Pacific,VUT,Vanuatu,01/10/2000,2000,,,,,,12.86,,
Pacific,VUT,Vanuatu,01/11/2000,2000,,,,,,12.14,,
Pacific,VUT,Vanuatu,01/12/2000,2000,36.11,,,1.40,2.61,9.27,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2001,2001,,,,,,12.17,,
Pacific,VUT,Vanuatu,01/02/2001,2001,,,,,,9.10,,
Pacific,VUT,Vanuatu,01/03/2001,2001,,,,,,5.24,,
Pacific,VUT,Vanuatu,01/04/2001,2001,,,,,,10.38,,
Pacific,VUT,Vanuatu,01/05/2001,2001,,,,,,4.86,,
Pacific,VUT,Vanuatu,01/06/2001,2001,,,,,,7.03,,
Pacific,VUT,Vanuatu,01/07/2001,2001,,,,,,7.49,,
Pacific,VUT,Vanuatu,01/08/2001,2001,,,,,,3.73,,
Pacific,VUT,Vanuatu,01/09/2001,2001,,,,,,3.10,,
Pacific,VUT,Vanuatu,01/10/2001,2001,,,,,,1.74,,
Pacific,VUT,Vanuatu,01/11/2001,2001,,,,,,0.36,,
Pacific,VUT,Vanuatu,01/12/2001,2001,37.04,,,1.23,2.62,2.98,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2002,2002,,,,,,0.86,,
Pacific,VUT,Vanuatu,01/02/2002,2002,,,,,,1.56,,
Pacific,VUT,Vanuatu,01/03/2002,2002,,,,,,2.26,,
Pacific,VUT,Vanuatu,01/04/2002,2002,,,,,,-4.41,,
Pacific,VUT,Vanuatu,01/05/2002,2002,,,,,,-4.21,,
Pacific,VUT,Vanuatu,01/06/2002,2002,,,,,,-7.36,,
Pacific,VUT,Vanuatu,01/07/2002,2002,,,,,,-7.70,,
Pacific,VUT,Vanuatu,01/08/2002,2002,,,,,,-3.85,,
Pacific,VUT,Vanuatu,01/09/2002,2002,,,,,,-5.33,,
Pacific,VUT,Vanuatu,01/10/2002,2002,,,,,,-6.57,,
Pacific,VUT,Vanuatu,01/11/2002,2002,,,,,,-7.22,,
Pacific,VUT,Vanuatu,01/12/2002,2002,38.81,,,1.45,2.67,-8.12,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2003,2003,,,,,,-10.08,,
Pacific,VUT,Vanuatu,01/02/2003,2003,,,,,,-11.94,,
Pacific,VUT,Vanuatu,01/03/2003,2003,,,,,,-11.31,,
Pacific,VUT,Vanuatu,01/04/2003,2003,,,,,,-10.37,,
Pacific,VUT,Vanuatu,01/05/2003,2003,,,,,,-12.00,,
Pacific,VUT,Vanuatu,01/06/2003,2003,,,,,,-10.96,,
Pacific,VUT,Vanuatu,01/07/2003,2003,,,,,,-11.23,,
Pacific,VUT,Vanuatu,01/08/2003,2003,,,,,,-11.97,,
Pacific,VUT,Vanuatu,01/09/2003,2003,,,,,,-12.08,,
Pacific,VUT,Vanuatu,01/10/2003,2003,,,,,,-14.30,,
Pacific,VUT,Vanuatu,01/11/2003,2003,,,,,,-14.64,,
Pacific,VUT,Vanuatu,01/12/2003,2003,38.26,,,1.33,2.75,-16.14,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2004,2004,,,,,,-16.01,,
Pacific,VUT,Vanuatu,01/02/2004,2004,,,,,,-15.88,,
Pacific,VUT,Vanuatu,01/03/2004,2004,,,,,,-12.98,,
Pacific,VUT,Vanuatu,01/04/2004,2004,,,,,,-11.88,,
Pacific,VUT,Vanuatu,01/05/2004,2004,,,,,,-5.73,,
Pacific,VUT,Vanuatu,01/06/2004,2004,,,,,,-5.02,,
Pacific,VUT,Vanuatu,01/07/2004,2004,,,,,,-5.69,,
Pacific,VUT,Vanuatu,01/08/2004,2004,,,,,,-6.26,,
Pacific,VUT,Vanuatu,01/09/2004,2004,,,,,,-5.36,,
Pacific,VUT,Vanuatu,01/10/2004,2004,,,,,,-5.04,,
Pacific,VUT,Vanuatu,01/11/2004,2004,,,,,,-5.95,,
Pacific,VUT,Vanuatu,01/12/2004,2004,30.41,,,1.57,3.30,-4.35,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2005,2005,,,,,,-1.33,,
Pacific,VUT,Vanuatu,01/02/2005,2005,,,,,,-0.94,,
Pacific,VUT,Vanuatu,01/03/2005,2005,,,,,,-4.29,,
Pacific,VUT,Vanuatu,01/04/2005,2005,,,,,,-4.06,,
Pacific,VUT,Vanuatu,01/05/2005,2005,,,,,,-5.90,,
Pacific,VUT,Vanuatu,01/06/2005,2005,,,,,,-4.59,,
Pacific,VUT,Vanuatu,01/07/2005,2005,,,,,,-2.57,,
Pacific,VUT,Vanuatu,01/08/2005,2005,,,,,,-4.06,,
Pacific,VUT,Vanuatu,01/09/2005,2005,,,,,,-4.57,,
Pacific,VUT,Vanuatu,01/10/2005,2005,,,,,,-1.11,,
Pacific,VUT,Vanuatu,01/11/2005,2005,,,,,,3.37,,
Pacific,VUT,Vanuatu,01/12/2005,2005,26.27,,,1.24,3.12,3.47,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2006,2006,,,,,,2.35,,
Pacific,VUT,Vanuatu,01/02/2006,2006,,,,,,4.13,,
Pacific,VUT,Vanuatu,01/03/2006,2006,,,,,,6.55,,
Pacific,VUT,Vanuatu,01/04/2006,2006,,,,,,4.69,,
Pacific,VUT,Vanuatu,01/05/2006,2006,,,,,,1.07,,
Pacific,VUT,Vanuatu,01/06/2006,2006,,,,,,2.40,,
Pacific,VUT,Vanuatu,01/07/2006,2006,,,,,,0.37,,
Pacific,VUT,Vanuatu,01/08/2006,2006,,,,,,0.27,,
Pacific,VUT,Vanuatu,01/09/2006,2006,,,,,,1.00,,
Pacific,VUT,Vanuatu,01/10/2006,2006,,,,,,-0.05,,
Pacific,VUT,Vanuatu,01/11/2006,2006,,,,,,-3.00,,
Pacific,VUT,Vanuatu,01/12/2006,2006,22.16,,,1.90,4.64,-3.96,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2007,2007,,,,,,-3.15,,
Pacific,VUT,Vanuatu,01/02/2007,2007,,,,,,-3.97,,
Pacific,VUT,Vanuatu,01/03/2007,2007,,,,,,-6.22,,
Pacific,VUT,Vanuatu,01/04/2007,2007,,,,,,-8.44,,
Pacific,VUT,Vanuatu,01/05/2007,2007,,,,,,-7.96,,
Pacific,VUT,Vanuatu,01/06/2007,2007,,,,,,-8.51,,
Pacific,VUT,Vanuatu,01/07/2007,2007,,,,,,-10.01,,
Pacific,VUT,Vanuatu,01/08/2007,2007,,,,,,-6.24,,
Pacific,VUT,Vanuatu,01/09/2007,2007,,,,,,-7.34,,
Pacific,VUT,Vanuatu,01/10/2007,2007,,,,,,-10.40,,
Pacific,VUT,Vanuatu,01/11/2007,2007,,,,,,-9.62,,
Pacific,VUT,Vanuatu,01/12/2007,2007,19.48,,,1.52,4.58,-7.16,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2008,2008,,,,,,-7.93,,
Pacific,VUT,Vanuatu,01/02/2008,2008,,,,,,-9.33,,
Pacific,VUT,Vanuatu,01/03/2008,2008,,,,,,-10.14,,
Pacific,VUT,Vanuatu,01/04/2008,2008,,,,,,-7.66,,
Pacific,VUT,Vanuatu,01/05/2008,2008,,,,,,-5.97,,
Pacific,VUT,Vanuatu,01/06/2008,2008,,,,,,-7.11,,
Pacific,VUT,Vanuatu,01/07/2008,2008,,,,,,-5.68,,
Pacific,VUT,Vanuatu,01/08/2008,2008,,,,,,-7.37,,
Pacific,VUT,Vanuatu,01/09/2008,2008,,,,,,1.34,,
Pacific,VUT,Vanuatu,01/10/2008,2008,,,,,,14.42,,
Pacific,VUT,Vanuatu,01/11/2008,2008,,,,,,19.11,,
Pacific,VUT,Vanuatu,01/12/2008,2008,21.21,,,1.24,2.81,16.29,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2009,2009,,,,,,16.47,,
Pacific,VUT,Vanuatu,01/02/2009,2009,,,,,,22.13,,
Pacific,VUT,Vanuatu,01/03/2009,2009,,,,,,22.32,,
Pacific,VUT,Vanuatu,01/04/2009,2009,,,,,,28.31,,
Pacific,VUT,Vanuatu,01/05/2009,2009,,,,,,13.79,,
Pacific,VUT,Vanuatu,01/06/2009,2009,,,,,,9.96,,
Pacific,VUT,Vanuatu,01/07/2009,2009,,,,,,10.35,,
Pacific,VUT,Vanuatu,01/08/2009,2009,,,,,,6.52,,
Pacific,VUT,Vanuatu,01/09/2009,2009,,,,,,-3.96,,
Pacific,VUT,Vanuatu,01/10/2009,2009,,,,,,-14.63,,
Pacific,VUT,Vanuatu,01/11/2009,2009,,,,,,-18.02,,
Pacific,VUT,Vanuatu,01/12/2009,2009,21.12,,,1.50,5.16,-15.63,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2010,2010,,,,,,-15.66,,
Pacific,VUT,Vanuatu,01/02/2010,2010,,,,,,-16.27,,
Pacific,VUT,Vanuatu,01/03/2010,2010,,,,,,-15.95,,
Pacific,VUT,Vanuatu,01/04/2010,2010,,,,,,-20.18,,
Pacific,VUT,Vanuatu,01/05/2010,2010,,,,,,-6.16,,
Pacific,VUT,Vanuatu,01/06/2010,2010,,,,,,-1.72,,
Pacific,VUT,Vanuatu,01/07/2010,2010,,,,,,-3.33,,
Pacific,VUT,Vanuatu,01/08/2010,2010,,,,,,-7.07,,
Pacific,VUT,Vanuatu,01/09/2010,2010,,,,,,-2.20,,
Pacific,VUT,Vanuatu,01/10/2010,2010,,,,,,-2.43,,
Pacific,VUT,Vanuatu,01/11/2010,2010,,,,,,-2.35,,
Pacific,VUT,Vanuatu,01/12/2010,2010,20.22,,,1.44,4.53,-11.78,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2011,2011,,,,,,-7.71,,
Pacific,VUT,Vanuatu,01/02/2011,2011,,,,,,-10.86,,
Pacific,VUT,Vanuatu,01/03/2011,2011,,,,,,-9.26,,
Pacific,VUT,Vanuatu,01/04/2011,2011,,,,,,-12.00,,
Pacific,VUT,Vanuatu,01/05/2011,2011,,,,,,-15.58,,
Pacific,VUT,Vanuatu,01/06/2011,2011,,,,,,-16.54,,
Pacific,VUT,Vanuatu,01/07/2011,2011,,,,,,-15.95,,
Pacific,VUT,Vanuatu,01/08/2011,2011,,,,,,-5.94,,
Pacific,VUT,Vanuatu,01/09/2011,2011,,,,,,-5.89,,
Pacific,VUT,Vanuatu,01/10/2011,2011,,,,,,3.44,,
Pacific,VUT,Vanuatu,01/11/2011,2011,,,,,,-0.75,,
Pacific,VUT,Vanuatu,01/12/2011,2011,21.30,,,1.25,4.47,8.75,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2012,2012,,,,,,3.05,,
Pacific,VUT,Vanuatu,01/02/2012,2012,,,,,,6.76,,
Pacific,VUT,Vanuatu,01/03/2012,2012,,,,,,2.19,,
Pacific,VUT,Vanuatu,01/04/2012,2012,,,,,,6.88,,
Pacific,VUT,Vanuatu,01/05/2012,2012,,,,,,10.22,,
Pacific,VUT,Vanuatu,01/06/2012,2012,,,,,,10.25,,
Pacific,VUT,Vanuatu,01/07/2012,2012,,,,,,10.07,,
Pacific,VUT,Vanuatu,01/08/2012,2012,,,,,,3.76,,
Pacific,VUT,Vanuatu,01/09/2012,2012,,,,,,0.38,,
Pacific,VUT,Vanuatu,01/10/2012,2012,,,,,,-5.30,,
Pacific,VUT,Vanuatu,01/11/2012,2012,,,,,,-1.03,,
Pacific,VUT,Vanuatu,01/12/2012,2012,19.28,,,1.23,4.56,-2.34,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2013,2013,,,,,,-1.45,,
Pacific,VUT,Vanuatu,01/02/2013,2013,,,,,,-3.28,,
Pacific,VUT,Vanuatu,01/03/2013,2013,,,,,,1.13,,
Pacific,VUT,Vanuatu,01/04/2013,2013,,,,,,-0.17,,
Pacific,VUT,Vanuatu,01/05/2013,2013,,,,,,-0.46,,
Pacific,VUT,Vanuatu,01/06/2013,2013,,,,,,1.55,,
Pacific,VUT,Vanuatu,01/07/2013,2013,,,,,,4.41,,
Pacific,VUT,Vanuatu,01/08/2013,2013,,,,,,5.78,,
Pacific,VUT,Vanuatu,01/09/2013,2013,,,,,,4.58,,
Pacific,VUT,Vanuatu,01/10/2013,2013,,,,,,2.66,,
Pacific,VUT,Vanuatu,01/11/2013,2013,,,,,,3.94,,
Pacific,VUT,Vanuatu,01/12/2013,2013,18.63,,,1.50,4.77,6.21,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2014,2014,,,,,,7.26,,
Pacific,VUT,Vanuatu,01/02/2014,2014,,,,,,5.96,,
Pacific,VUT,Vanuatu,01/03/2014,2014,,,,,,4.24,,
Pacific,VUT,Vanuatu,01/04/2014,2014,,,,,,3.59,,
Pacific,VUT,Vanuatu,01/05/2014,2014,,,,,,1.18,,
Pacific,VUT,Vanuatu,01/06/2014,2014,,,,,,3.71,,
Pacific,VUT,Vanuatu,01/07/2014,2014,,,,,,-2.82,,
Pacific,VUT,Vanuatu,01/08/2014,2014,,,,,,-2.12,,
Pacific,VUT,Vanuatu,01/09/2014,2014,,,,,,1.10,,
Pacific,VUT,Vanuatu,01/10/2014,2014,,,,,,0.25,,
Pacific,VUT,Vanuatu,01/11/2014,2014,,,,,,4.71,,
Pacific,VUT,Vanuatu,01/12/2014,2014,20.26,,,1.59,4.92,5.61,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2015,2015,,,,,,6.69,,
Pacific,VUT,Vanuatu,01/02/2015,2015,,,,,,9.38,,
Pacific,VUT,Vanuatu,01/03/2015,2015,,,,,,11.25,,
Pacific,VUT,Vanuatu,01/04/2015,2015,,,,,,12.95,,
Pacific,VUT,Vanuatu,01/05/2015,2015,,,,,,11.51,,
Pacific,VUT,Vanuatu,01/06/2015,2015,,,,,,7.93,,
Pacific,VUT,Vanuatu,01/07/2015,2015,,,,,,16.25,,
Pacific,VUT,Vanuatu,01/08/2015,2015,,,,,,15.98,,
Pacific,VUT,Vanuatu,01/09/2015,2015,,,,,,15.79,,
Pacific,VUT,Vanuatu,01/10/2015,2015,,,,,,14.61,,
Pacific,VUT,Vanuatu,01/11/2015,2015,,,,,,11.68,,
Pacific,VUT,Vanuatu,01/12/2015,2015,37.71,,,1.70,6.29,13.59,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2016,2016,,,,,,-2.91,,
Pacific,VUT,Vanuatu,01/02/2016,2016,,,,,,5.05,,
Pacific,VUT,Vanuatu,01/03/2016,2016,,,,,,7.09,,
Pacific,VUT,Vanuatu,01/04/2016,2016,,,,,,0.01,,
Pacific,VUT,Vanuatu,01/05/2016,2016,,,,,,3.69,,
Pacific,VUT,Vanuatu,01/06/2016,2016,,,,,,2.03,,
Pacific,VUT,Vanuatu,01/07/2016,2016,,,,,,-5.67,,
Pacific,VUT,Vanuatu,01/08/2016,2016,,,,,,-2.61,,
Pacific,VUT,Vanuatu,01/09/2016,2016,,,,,,-4.10,,
Pacific,VUT,Vanuatu,01/10/2016,2016,,,,,,-0.38,,
Pacific,VUT,Vanuatu,01/11/2016,2016,,,,,,-2.31,,
Pacific,VUT,Vanuatu,01/12/2016,2016,43.73,,,1.93,6.14,-4.68,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2017,2017,,,,,,9.19,,
Pacific,VUT,Vanuatu,01/02/2017,2017,,,,,,-2.46,,
Pacific,VUT,Vanuatu,01/03/2017,2017,,,,,,-4.34,,
Pacific,VUT,Vanuatu,01/04/2017,2017,,,,,,2.66,,
Pacific,VUT,Vanuatu,01/05/2017,2017,,,,,,0.72,,
Pacific,VUT,Vanuatu,01/06/2017,2017,,,,,,-4.93,,
Pacific,VUT,Vanuatu,01/07/2017,2017,,,,,,3.49,,
Pacific,VUT,Vanuatu,01/08/2017,2017,,,,,,-1.57,,
Pacific,VUT,Vanuatu,01/09/2017,2017,,,,,,-1.59,,
Pacific,VUT,Vanuatu,01/10/2017,2017,,,,,,-0.65,,
Pacific,VUT,Vanuatu,01/11/2017,2017,,,,,,-4.69,,
Pacific,VUT,Vanuatu,01/12/2017,2017,52.63,,,1.98,8.49,-1.84,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2018,2018,,,,,,-3.78,,
Pacific,VUT,Vanuatu,01/02/2018,2018,,,,,,-1.49,,
Pacific,VUT,Vanuatu,01/03/2018,2018,,,,,,-2.87,,
Pacific,VUT,Vanuatu,01/04/2018,2018,,,,,,-2.18,,
Pacific,VUT,Vanuatu,01/05/2018,2018,,,,,,-0.81,,
Pacific,VUT,Vanuatu,01/06/2018,2018,,,,,,5.58,,
Pacific,VUT,Vanuatu,01/07/2018,2018,,,,,,3.35,,
Pacific,VUT,Vanuatu,01/08/2018,2018,,,,,,5.14,,
Pacific,VUT,Vanuatu,01/09/2018,2018,,,,,,5.63,,
Pacific,VUT,Vanuatu,01/10/2018,2018,,,,,,5.49,,
Pacific,VUT,Vanuatu,01/11/2018,2018,,,,,,8.07,,
Pacific,VUT,Vanuatu,01/12/2018,2018,45.26,,,3.84,9.08,4.76,,Lower middle income
Pacific,VUT,Vanuatu,01/01/2019,2019,,,,,11.80,6.48,,
Pacific,VUT,Vanuatu,01/02/2019,2019,,,,,11.80,5.49,,
Pacific,VUT,Vanuatu,01/03/2019,2019,,,,,11.80,6.59,,
Pacific,VUT,Vanuatu,01/04/2019,2019,,,,,11.80,5.21,,
Pacific,VUT,Vanuatu,01/05/2019,2019,,,,,11.80,3.37,,
Pacific,VUT,Vanuatu,01/06/2019,2019,,,,,11.80,4.40,,
